URL,Title,Content
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86012,2024 ST SeedCamp 서울과학기술대학교 기술지주 창업캠프,2024 ST SeedCamp 서울과학기술대학교 기술지주 창업캠프 개최 목적 대학가 창업문화 확산 및 창업 생태계 조성 대학 기반의 유망 기술창업자 및 자회사 후보 기업 발굴을 통해 사업화 및 성장 지원 본 프로그램 운영을 통해 정기적인 신생기업의 발굴 육성 투자 프로세스 구축 기간 및 일정 신청기간 2024년 4월 9일 4월 19일 금 23 59까지 프로그램 일정 2024년 4월 29일 5월 30일 금 프로그램 일정간 3번의 교육 1번의 멘토링 진행 후 모의 IR 및 데모데이 개최 예정 세부 프로그램 내용은 공고문 참조 지원자격 대학발 학부생 대학원생 연구원 포함 예비창업자 사업자등록이 되지 않은 예비창업자 공고일 기준 접수방법 e mail 접수 ceo portzone co kr 제출서류 참가신청서 지정양식 1부 붙임1 사업계획서 지정양식 1부 붙임2 또는 IR자료 자유양식 1부 중 선택 개인정보 수집 및 이용 동의서 지정양식 참가 구성원별 1부 붙임3 공모전 시상내역 대상 50만 원 1팀 최우수상 30만 원 1팀 우수상 20만 원 1팀 참가혜택 전 참가팀 서울과학기술대학교 기술지주 대표 명의 활동 참가 인증서 수여 서울과학기술대학교 기술지주 홍보기사 배포 수상팀 인터뷰 기사 등 데모데이 현장 영상 송출 인스타그램 유튜브 채널명 요즘것들 서울과학기술대학교 및 기술지주 운영 프로그램 참여 및 후속 성장지원 등 문의 포트존 대표이사 송준 1551 9985
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86013,2024년 구리문화재단 청년 예술인 전시지원 공모사업 모집,2024년 구리문화재단 청년 예술인 전시지원 공모사업 모집 접수기간 2024 4 1 월 5 14 화 16 00 마감
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86014,한국관광 사진기자단 FRAME KOREA 2기 모집,한국관광 사진기자단 프레임코리아 2기 모집 공모 내용한국 관광 당신의 눈으로 담아 전 세계에 보여주세요 전 세계 관광객들의 마음을 사로잡는 사진을 찍고 싶은 당신 FRAME KOREA 2기가 당신을 기다립니다 지원 자격 한 컷 사진으로 전 세계에 한국을 알리고 싶은 누구나 긴 변 4 000px 이상 디지털 카메라 소유자 소유자 DSLR 미러리스 등 모집 기준 디지털카메라 외 드론 보유자 촬영가능자 및 사진 공모전 수상 경력자 우대 모집 기간 모집 기간 2024 4 9 화 4 28 일 23 59 까지 1차 서류 합격자 발표 2024 5 9 목 합격자 개별 통지 2차 면접일자 2024 5 14 화 온라인 진행 합격자 발표 2024 5 17 금 합격자 개별 통지 지원 방법 지원서 작성 https bit ly framekorea2 구글 로그인 후 작성 가능 사전 미션 수행 ① 1년 내 국내 관광지 2곳에서 직접 촬영한 사진 원본 제출 10컷 각 장소별 5컷 ② 제출한 사진이 업로드 된 SNS URL 제출 FRAMEKOREA2기 해시태그 포함 게시물 전체공개 필수 대외활동 내용 관광 트렌드 반영 자체 기획 사진 촬영 테마별 한국관광 버킷사진 촬영 미션 수행 활동 혜택 미션 수행료 지급 수료증 수여 및 우수활동자 시상 한국관광공사 사장상 2명 한국관광 사진전 전시 한국관광공사 사진갤러리 등재 문의 사항 한국관광사진기자단 운영사무국 E mail help event korea gmail com
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86015,2024 전주신진예술가지원 공모,2024 전주신진예술가지원 공모 접수기간 2024 4 5 금 4 15 월 18 00 지원대상 전주를 연고로 활동하는 신진예술가 공모분야 미발표 창작품 및 실연되지 않은 예술 프로젝트 문학 공연예술 시각예술 다원예술 등 예술 전 분야 지원내용최소 3 000천원 최대 8 000천원 총 36 000천원 차등지급 창작활동에 집중할 수 있도록 무정산 시상금 형태로 지원금 지급 중간과정공유 워크숍 및 전문가 일대일 컨설팅과 리뷰 제공 전주문화재단 산하 공연장 및 전시공간 지원 상황에 따라 변동될 수 있음 문의 전주문화재단 전주신진예술가지원 사업 담당자 063 211 9277
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86016,한국관광공사 강원지사 가봄기자단 6기 모집,한국관광공사 강원지사 가봄기자단 6기 모집한국관광공사 강원지사 가봄기자단 6기를 모집합니다 성실하게 기자단에 임해주실 분들의 많은 신청과 관심 부탁드립니다 선발인원 대학생 일반인 10명 발대식 참여 필수 5월 9일 또는 10일 예정 지원자격 강원도를 사랑하는 누구나 신청 가능 금년도 공사 타부서 지자체 기자단 활동자 제외 전년도 강원지사 가봄 활동자 지원 가능 우대조건 SNS 활동이 활발하며 사진 및 동영상 촬영 편집 능력이 우수한 자 강원도 월 1회 취재 가능한 자 당일취재 또는 1박 2일 취재 지원방법 아래의 구글폼으로 신청 https forms gle Vh8miK5HnBuG8Ket5 대외활동 기간 5월 11월 선정자 발표 4월 24일 목 ㅣ개별문자 미션활동1 여행취재 취재 1회 당 인스타그램 2건 블로그 1건 커뮤니티 1건 업로드 필수2 관광이슈 홍보 공사 제공 자료를 본인 인스타그램 또는 블로그에 홍보
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86018,2024년도 관세평가 및 품목분류 연구논문 공모전,2024년도 관세평가 및 품목분류 연구논문 공모전 참가 자격 관세행정에 관심 있는 사람 누구나 3인 이내 팀구성 가능 공모 분야 관세평가 품목분류 2개 부문 참가 신청 기간 2024 4 8 월 5 20 월 연구 주제 각 주제에 대한 세부내용은 별첨 5 참조 권고 주제 아래 주제 중 하나를 선택 관세평가 부문 1 다국적 기업의 이전가격 TP 사후보상조정 금액의 관세평가 처리방안 2 CIF체계에서 운임 및 관련 비용의 평가처리 운임가산의 원칙과 사례를 중심으로 3 구매자의 자기계산행위와 간접지급금액 판단기준 연구 4 생산지원 물품 및 용역의 범위에 따른 관세평가 처리 5 권리사용료의 거래조건성 판단기준 연구 제3자에게 지급되는 권리사용료와 구매선택권 6 보세공장 제품과세 물품의 합리적인 관세평가 방안 품목분류 부문 1 HS 제8541호의 반도체 디바이스의 범위에 관한 연구 2 관세율표 식이보조제 호 신설에 따른 품목분류 체계 연구 3 각종 자동차 전장부품에 대한 적정한 품목분류 연구 4 관세율표의 소매용 소매용 포장 소매용 모양 에 관한 연구 5 글로벌 탄소국경조정제도 도입 움직임과 HS 품목분류 적정성 확보방안 연구 자율 주제 권고주제 외에 연구자가 자율적 선정 연구자가 선정한 주제가 관세평가 및 품목분류와 관련성이 낮다고 판단되는 경우 참가 신청을 반려할 수 있으며 논문 심사 평가 시 권고주제를 선택한 연구논문에 가점을 부여할 수 있습니다 논문 형식 및 분량 A4 용지 25매 내외 서술식 논문 小논문 연구보고서 형식도 가능 별첨 논문 작성 요령을 참고 별첨 6 하되 자유형식 가능 A4 용지 25매 내외를 표준으로 하며 본문 분량 별첨 또는 참고자료 제외 이 50매를 초과할 경우 평가점수 5 범위 내에서 감점될 수 있습니다 논문 후단에 해당 논문에 대한 요약서 2 3 page 분량 를 필수 작성 제출하여야 합니다 공모전 시상내역 대상 1 관세청장 상장 및 상금 400만원 최우수상 2 관세청장 상장 및 상금 200만원 우수상 3 관세청장 상장 및 상금 150만원 장려상 5 관세평가분류원장 상장 및 상금 50만원 문의처 관세평가 관세평가분류원 관세평가과 장현주 주무관 042 714 7549 M wlals0430 korea kr 품목분류 관세평가분류원 품목분류1과 문승용 전경원 주무관 042 714 7534 7528 M yong7377 korea kr M kyeongone korea kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86019,2024년도 관세평가 판례평석 공모전,2024년도 관세평가 판례평석 공모전 참가 자격 관세행정에 관심 있는 사람 누구나 3인 이내 팀구성 가능 공모 분야 관세평가 1개 부문 참가 신청 기간 2024 4 8 월 5 20 월 평석 대상 권고 주제 다음 판례 중에서 선택 상세내역 별첨 5 참조 자율 주제 권고주제 외 연구자가 자율적 선정 평석 형식 A4 용지 15매 내외의 서술식으로 대법원 판례해설의 형식을 참조하여 자유롭게 구성 가능 별첨 평석 작성 요령을 참고 별첨 6 별첨 7 하되 자유 형식 가능 A4 용지 15매 내외를 표준으로 하며 전체 분량 별첨 또는 참고자료 제외 이 50매를 초과할 경우 평가점수 5 범위 내에서 감점될 수 있습니다 평석 후단에 해당 평석에 대한 요약서 2 3 page 분량 를 필수 작성 제출하여야 합니다 대법원 판례해설은 법원도서관 홈페이지에서 검색 가능합니다 공모전 시상내역 대상 1 관세청장 상장 및 상금 300만원 최우수상 2 관세청장 상장 및 상금 150만원 우수상 3 관세청장 상장 및 상금 100만원 장려상 5 관세평가분류원장 상장 및 상금 50만원 문의처 관세평가분류원 관세평가과 장현주 주무관 T 042 714 7549 M wlals0430 korea kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86020,2024 국가유산 방문 캠페인 활동가 모집,2024 국가유산 방문 캠페인 활동가 모집 모집 내용오랜 시간 지켜온 소중한 우리 유산의 가치를 알리고 대한민국 국가유산 여행의 트렌드를 이끌어가고 있는 국가유산 방문 캠페인 방문자 여권투어 와 함께 할 활동가를 모집합니다 국가유산 방문 캠페인 활동가는 전국 곳곳에 위치한 국가유산을 여행하고 방문하는 사람들을 위해 방문자 여권 투어의 셀프 체험존을 직접 돌아보며 관리하는 활동을 합니다 국가유산의 아름다움을 눈으로 직접 보고 걸으며 가치 있는 활동을 이어나갈 국가유산 방문코스 활동가 에 함께 해주세요 모집 일정 모집 기간 2024 4 12 금 5 10 금 24 00 까지 서류 발표 2024 5 14 화 개별연락을 통한 안내 면접 심사 2024 5 16 목 17 금 비대면 심사 Zoom 결과 발표 2024 5 22 수 개별연락을 통한 안내 결과 발표 후 발대식 예정 비대면 zoom 선정된 활동가 대상 일정 안내 모집 대상 국가유산에 관심 있는 대한민국 국민 누구나 만 20세 60세 장거리 이동이 가능한 분 운전 가능자 우대 활동가 주요 일정에 참석 가능하며 적극적이며 지속적인 활동이 가능한 분 국가유산 방문코스 거점 활동가 및 인근 거주자 우대 우리 국가유산을 아끼고 사랑하는 마음이 있는 분 국가유산기본법 전 문화재보호법 및 기타 관련 법령을 준수하고 따르는 분 선발인원 총 15명 거점 담당자 14명 외 예비 담당자 1명 활동 일정 2024 6 1 토 11 30 토 6개월 주요일정 매월 마지막 주 수요일 줌 회의 활동 내용 국가유산 방문코스 권역별 거점 셀프체험존 스탬프 등 관리 권역별 지정 주기에 따라 관리 후 인증 완료 시 활동 인정 방문자 여권투어 셀프체험존 관리 국가유산 방문코스 활동가 교육 및 정기회의 참석 대외활동 혜택 활동비 지급 1회 당 10만원 내외 관리 거점 별 상이 관리거점 이동 거리에 따른 유류비 추가 지급 관리 거점에 따라 협의 활동 이수 시 국가유산 방문 캠페인 활동가 인증서 발급 활동 권역 권역관리거점관리거점점검주기 월 관리거점 1권역서울 경기 서울 김포 인천 2회 서울 경복궁 한국의집 창덕궁 종묘 김포 장릉 인천 인천국제공항 T1 2권역경기 1 포천 연천 철원 2회 포천 한탄강지질공원센터 아트밸리 비둘기낭 화적연 철원 고석정 연천 호로고루 전곡리유적 3권역경기 2 강화 화성수원 광주2회 강화 고인돌유적 전등사 수원 수원화성 화성 융건릉 광주 남한산성 4권역경북 1 영주 안동 3회 영주 부석사 소수서원 안동 도산서원 병산서원 하회마을 봉정사 5권역경북 2 경주 3회 경주 옥산서원 석굴암 대릉원 계림 월성 6권역강원 강릉 평창속초 양양2회 강릉 경포대 오죽헌 선교장 속초 신흥사 양양 낙산사 평창 월정사 7권역충청 1 익산 부여 2회 전북 익산 왕궁리유적 미륵사지 부여 능산리고분군 정림사지 부소산성 나성 8권역충청 2 논산 공주 보은 2회 논산 돈암서원 보은 법주사 공주 공산성 마곡사 9권역전북 전주 임실장성 정읍 고창 2회 장성 필암서원 고창 판소리박물관 정읍 무성서원 임실 필봉농악전수관 전주 국립무형유산원 10권역전남 1 남원 순천 함양 2회 남원 유곡리와두락리고분군 광한루원 순천 송광사 선암사 함양 남계서원 11권역전남 2 해남 진도 2회 해남 대흥사 우수영국민관광지 진도 국립남도국악원 목포 해양유물전시관 12권역경남 1 김해 양산 고성 2회 김해 국립김해박물관 수로왕릉 대성동고분군 고성 송학동고분군 양산 통도사 13권역경남 2 대구 고령함안 창녕 합천 2회 고령 지산동고분군 합천 해인사 달성 도동서원 합천 옥전고분 창녕 송현동고분군 함안 말이산고분군 14권역제주 제주시 2회 용머리해안 산방산 주상설리대 쇠소깍 성산일출봉 거문오름 활동 권역은 1일 이동 기준 최대 4시간 내외의 지역이며 거점 관리에 따라 변경이 있을 수 있습니다 거점 간 이동거리에 따라 활동비 유류비 가 협의를 통해 추가 지급 됩니다 지원방법 온라인 지원 QR코드 인식하여 연결된 구글폼 지원서 양식 작성 및 제출 신청폼 주소 https forms gle jpMHAedhNHCqfzMM7 문의처 전화 국가유산 방문코스 활동가 사무국 02 549 2234 11 00 17 00 메일 aendact naver com
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86022,2024년도 대학 원 생 리서치 공모전,2024년도 대학 원 생 리서치 공모전 참가 자격 관세행정에 관심 있는 대학 원 생 3인 이내 팀구성 가능 대학교 대학원에 재학 또는 휴학 중인 학생을 참여 대상으로 하며 향후 수상자 결정 시 재학증명서 등 증빙자료를 요구할 수 있습니다 공모 분야 관세평가 및 품목분류 연구를 위한 리서치 참가 신청 기간 2024 4 8 월 5 20 월 리서치 방법 문헌조사 Literature Research 및 분석 주요국 미국 일본 EU 등 웹 사이트 등 검색 국내외 학술지 논문 관련 기관 협회 학회 기업체 보고서 등 다양한 자료조사 및 분석 시사점 도출 해외자료 사례 기업분석보고서 회계보고서 등 다양한 자료 활용가능 출처명시 리서치 주제 각 주제에 대한 세부내용은 별첨 5 참조 권고 주제 아래 주제 중 하나를 선택 관세평가 부문 1 다국적 기업의 글로벌 소싱 사례 수집 및 분석 2 산업별 국제거래 상관행 특성 분석 및 사례 수집 3 핵심 산업별 키워드 KeyWord 를 통한 이슈 분석 4 디지털경제 전환에 따른 국경간 전자상거래 Cross Border E Commerce 유형조사 5 인코텀즈 INCOTERMS 별 과세가격 산정기준 조사 6 권리사용료 관련성과 거래조건에 따른 해외사례 수집 품목분류 부문 1 원유와 석탄의 가공단계별 생산품의 종류 및 상세설명 사진 그림 포함 2 각종 기계에 사용되는 범용성 부분품에 분류되는 물품에 대한 조사 사진 그림 포함 3 다양하게 활용되는 밸브 HS 제8481호 및 베어링 HS 제8482호 에 대한 조사 사진 그림 포함 4 평직물 능직물 등과 이들의 변화 직물 등을 구분하는 국제 국내 기준이나 체계 조사 사진 그림 또는 샘플 포함 자율 주제 권고주제 외에 연구자가 자율적 선정 연구자가 선정한 주제가 관세평가 및 품목분류와 관련성이 낮다고 판단되는 경우 참가 신청을 반려할 수 있으며 리서치 심사 평가 시 권고주제를 선택한 리서치에 가점을 부여할 수 있습니다 형식 및 분량 A4 용지 15매 내외 서술식 보고서 小논문 연구보고서 형식도 가능 별첨 작성 요령을 참고 별첨 6 하되 자유형식 가능 A4 용지 15매 내외를 표준으로 하며 본문 분량 별첨 또는 참고자료 제외 이 50매를 초과하지 않도록작성할 것을 권장합니다 필요시 해당 리서치에 대한 요약서 2 3 page 분량 를 첨부할 수 있습니다 공모전 시상내역 대상 1 관세청장 상장 및 상금 150만원 최우수상 2 관세청장 상장 및 상금 100만원 우수상 3 관세청장 상장 및 상금 80만원 장려상 5 관세평가분류원장 상장 및 상금 50만원 문의처 관세평가 관세평가분류원 관세평가과 장현주 주무관 042 714 7549 M wlals0430 korea kr 품목분류 관세평가분류원 품목분류1과 문승용 전경원 주무관 042 714 7534 7528 M yong7377 korea kr M kyeongone korea kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86023,제1회 메가주X한국관광공사 반려동물 동반여행 사진 공모전,제1회 메가주X한국관광공사 반려동물 동반여행 사진 공모전 공모 분야 사진 응모 자격 강아지 고양이를 사랑하는 누구나 응모 가능 반려인 비반려인 모두 가능 1인당 1개의 주제 사진 응모 가능 개인 응모만 가능 팀별 응모 불가 연령 제한 없이 출품 가능 응모 주제 반려동물과의 국내여행 자연에서의 모험 등산 해변 등 반려인과 함께 자연을 누리는 모습 반려동물과의 첫 여행 여행 중 처음으로 겪는 경험들 처음 타본 비행기 처음 본 바다 등 문화와의 만남 전통의상을 입은 반려동물 랜드마크 앞에서의 반려동물 등 반려동물과의 교감 여행을 통해 반려인과 반려동물의 깊은 유대감과 사랑을 보여주는 순간 공모 일정 접수기간 2024년 4월 8일 월 2024년 4월 18일 목 18 00까지 1차 심사 결과발표 2024년 4월 22일 월 주제별 10명씩 선정 2차 대국민 온라인 투표 2024년 4월 22일 월 2024년 5월 3일 금 1차 선정작 40작 에 한하여 투표 자체 페이지 내 온라인 투표 결과 발표 2024년 5월 7일 화 개별안내 예정 상금 전달 2024년 5월 17일 금 메가주 현장 내 시상식 상황에 따라 일정은 변경될 수 있음 1차 심사 기준 주제적합성 20 독창성 20 활용성 20 대중성 20 완성도 20 시상 내역 대상 1명 한국관광공사 사장상 상금 100만원 우수상 4명 상금 10만원 상황에 따라 시상 규모 변경될 수 있음 출품내역 신청폼 https forms gle EzKQfor6Xm8YddH4A 파일형식 jpg jpeg png 모든 이미지는 저작권 초상권 등의 법적 문제가 없어야 함 수상 시 고해상도 원본파일 장변 3 000픽셀 이상 300dpi 이상 필수 제출 주의사항 1인 1개의 사진만 제출 가능 응모자는 응모한 작품이 초상권 저작권 등 제3자의 저작권을 침해하지 않도록 해야 하며 이러한 부정행위로 인해 발생한 모든 법적 책임은 응모자에게 있음 응모 형식 및 주제와 맞지 않는 작품 다른 공모전에서 입상한 작품 및 표절 복제 등으로 타인의 지적재산권 등을 침해한 경우 심사에서 제외하며 수상 후에라도 이 사실이 밝혀질 경우 수상을 취소하고 상장 및 상금 등은 일체 회수함 1차 선정작부터 최종 수상작은 주식회사 메쎄이상에서 주최하는 케이펫페어 메가주 에서 작품 전시 홍보 목적 등의 용도로 사용할 수 있으며 이 외에도 한국관광공사 반려동물 동반여행 활성화 사업 홍보 용도로 사용될 수 있음 필수 제출내용 누락 제출서류 임의서식 서류미비 허위기재 이미지 왜곡 및 합성 등도 포함 의 경우 심사에서 제외될 수 있으며 제출서류의 보완 및 수정은 불가함 심사 내용은 공개하지 않고 심사 결과에 따라 수상작이 없거나 변경될 수 있음 수상자는 수상작 발표일로부터 3일 이내에 원본데이터를 제출해야 하므로 별도 보관 필요 제출한 원본 데이터가 응모작과 일치하지 않거나 기한 내에 제출하지 않은 경우 또는 기재된 연락처가 불분명하여 연락되지 않는 경우 수상에서 제외할 수 있음 공모와 관련된 모든 변경사항 공지사항 등은 개별 안내되지 않으며 케이펫페어 홈페이지 공지사항에 안내 문의사항 02 6121 6468 petlife es esgroup net
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86024,2024 구미시 금리단길 로컬브랜딩 마스터플래너 모집,2024 구미시 금리단길 로컬브랜딩 마스터플래너 모집 모집기간 2024 04 08 월 04 25 목 20일간 모집대상 구미시 선주원남동 금리단길 로컬브랜딩 마스터플랜 수립에 관심 있는 지역주민 40명 활동기간 2024 4월 7월 2 5개월 대외활동 내용 마스터플래너 발대식 워크숍 비전선포식 참석 모집방법 해당 신청서 제출 또는 방문접수 구미시 도시재생지원센터
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86025,제29회 경기도 건축문화상 공모전,제29회 경기도 건축문화상 공모전 작품접수 사용승인 건축물 부문 1차 접수 5월17일 금 31일 금 2차 접수 6월24일 월 28일 금 예정 계획작품 부문 1차 계획안 접수 6월20일 목 26일 수 평일09 00 18 00 2차 모형 패널 접수 8월21일 수 27일 화 예정 평일09 00 18 00 우편접수시 접수기간안에 도착분에 한함 응모부문 및 대상본 행사에 기 출품된 사실이 없어야 하며 한국건축문화대상에서 기 입상된 작품은 제외함 사용승인 건축물 부문 2021 1 1 2023 12 31 사이 사용승인된 경기도 소재 건축물 신청자격 출품건축물의 건축물대장에 명시되어 있는 대표 설계자 시공자 건축주이어야 함 1인이 다수 작품 출품시 상위 1개 작품만 수상작으로 선정 계획작품 부문 미발표 창작 작품 작품주제 NEW PARADIGM 새로운 변화 주제에 대한 세부내용은 경기건축문화제 홈페이지 www gaf or kr 에서 참조 국내ㆍ외 대학교 대학원ㆍ대학 포함 건축전공 학생 대한민국 국적을 가진 사람에 한함 의 작품 작가 명의는 3인을 초과할 수 없으며 참여작가는 1작품 참여로 제한 시상내역 본상 도지사 賞 계획작품부문 대상 1점 상장 상금 500만원 금상 1점 상장 상금 300만원 은상 3점 상장 상금 각100만원 사용승인건축물부문 대상 1점 설계자 상장 시공자 상장 건축주 기념동판ㆍ상장 금상 4점 설계자 상장 시공자 상장 건축주 기념동판ㆍ상장 은상 4점 설계자 상장 시공자 상장 건축주 기념동판ㆍ상장 특별상 Ⅰ 안산시장 賞 특별상 안산시 시장상 사용승인 3 계획 3 사용승인 상장 계획 상장 및 상금 각50만원 특별상 Ⅱ 유관단체장 賞 상장 및 상금 각 50만원 상금은 설계자에 한함 대한건축사협회 경기도건축사회장상 사용승인 5 계획 5 한국 건축가협회 경기건축가회장상 사용승인 1 계획 1 경기주택도시공사 사장상 계획 1 LH 경기남부지역본부장상 사용승인 1 대한건설협회 경기도회장상 사용승인 1 계획 1 대한주택건설협회 경기도회장상 사용승인 1 계획 1 안산지역건축사회 회장상 사용승인 1 계획 1 특선상 계획 00개 입선상 사용승인 계획 00개 문의 경기건축문화제 집행위원회 전화 031 269 6131
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86026,K POP Culture Festa,K POP Culture Festa 사전 접수 기간 2024 04 09 화 2024 04 19 금 18 00까지 공연 일정 및 장소 일정 2024년 4월 26일 금 18 30 장소 스타필드 코엑스몰 B2 라이브플라자 서울특별시 강남구 영동대로 513 코엑스몰 지하 2층 지원 자격 K POP 과 댄스를 사랑하는 누구나 접수 방법1 K POP 커버 댄스 영상 촬영2 K POP 커버 댄스 영상을 필수 해시태그와 함께 유튜브 업로드 필수 해시태그 Ktown4ucoverDance Ktown4u3 신청서 작성하면 완료 결과 발표 2024 04 23 18 00 예정 개별 문자 안내 예정 공모전 시상내역 1등 1팀 100만원 ktown4u coex Academy 댄스 원데이 클래스 무료 수강권 인기상 1팀 20만원 상당의 상품권 Ktown4u coex Academy 댄스 원데이 클래스 무료 수강권 유의 사항1 커버 댄스 음원은 1분 이상 3분 이내로 편집 후 촬영해야 함 1분 이하는 인정 X 2 영상 내 임의로 이미지 문구 삽입 교차 편집 등 추가 편집 금지3 전체 팀원이 나올 수 있도록 정면 촬영이어야 함 문의 사항 02 552 9602 또는 카카오채널 Ktown4u coex Academy
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86027,제10회 인천광역시 공공데이터 활용 경진대회,제10회 인천광역시 공공데이터 활용 경진대회 공모분야 ① 아이디어 기획 ② 제품 및 서비스 개발① 아이디어 기획 공공데이터를 활용한 창의적인 아이디어로 사회문제를 해결하고 창업 및 사업화로 이어질 수 있는 구체적인 기획 안 제시 ② 제품 및 서비스 개발 기 개방된 공공데이터를 활용한 제품 서비스 또는 공공데이터를 활용하지 않은 기존의 제품 서비스 에 공공데이터를 융 복합하여 개선 개발한 제품 서비스 제품 및 서비스 개발 부문은 신청접수 마감일까지 시연이 가능한 제품 및 서비스만 신청가능 기 개방된 데이터 외에 개방이 필요한 데이터 포함 전국 모든 공공데이터 활용 가능 제출건수 신청 및 결과물 제출 제한 없음 다수의 작품 응모 가능 단 참가신청서 1부당 1개의 결과물 제출 필수 참가자격 대한민국 국민 누구나 개인 또는 팀 개인 팀원 모두 국적이 대한민국이어야 하며 팀장 포함 5인 이내로 구성하여야 함 제품 및 서비스 개발 부문은 접수 마감일까지 시연이 가능한 상태여야 함 신청기간 2024 4 8 월 5 31 금 18 00까지 시상규모 최대 12개팀 28 000천원부 문포상종류시상수시상금 천원 훈 격금 액합 계아이디어 기획부문최우수상16 0006 000인천광역시장상우수상13 0003 000인하대학교총장상장려상12 0002 000인천도시공사 사장상특별상 3 1 000 공항 관광 환경 데이터 3 000인천국제공항공사 사장상인천관광공사 사장상인천환경공단 이사장상소 계 3 3 14 000 제품 및 서비스 개발 부문최우수상16 0006 000인천광역시장상우수상13 0003 000인천대학교총장상장려상12 0002 000인천항만공사 사장상특별상 3 1 000 공항 관광 환경 데이터 3 000인천국제공항공사 사장상인천관광공사 사장상인천환경공단 이사장상소 계 3 3 14 000 2개 부문합 계6 6 28 000 문의 인천광역시 데이터산업과 032 440 4945
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86028,오픈더퓨처 대학생 봉사활동 서포터즈 VM 갓챌 2기 모집,오픈더퓨처 대학생 봉사활동 서포터즈 VM 갓챌 2기 모집오픈더퓨처 OPEN THE FUTURE 와 즐겁고 기억에 남는 대외활동을 함께 할 대학생 VM Volunteer Manager 을 모집합니다 봉사활동 프로젝트 참여 및 다양한 분야의 프로젝트에서 자신의 능력을 발휘해 성과를 내고 싶은 분들께 추천드립니다 모집인원 00명 모집대상 활동기간 내 다양한 활동 경험을 원하시는 분 프로젝트 기획 진행 및 마케팅 직무에 관심이 있는 분 성남시 분당구에서 매주 금요일 13시 16시 주1회 정기활동 필수참여가능하신 분 현재 수도권 서울 경기 인근 거주 대학생 재학 휴학 졸업 무관 출신 지역 무관 활동기간 및 장소 활동 기간 2024 5 3 금 2023 7 26 금 매주 13 00 16 00 불가피한 사정으로 참여하지 못하는 날은 사전 협의 필수 당일 통보 X 활동 장소 경기도 성남시 분당구 수내동 79 1 활동내용 부제 똑똑한 MZ 볼매들의 갓생챌린지 도장깨기 챌린지 1 SNS 기자단 네이버인플루언서 우대 초보도 가능 본격적인 활동에 앞서 지피지기는 백전백승 앞으로 우리의 역할과 업무를 정리하고 이를 바탕으로 콘텐츠 회의 후 간단한 글쓰기 및 카드뉴스 정기 업로드 챌린지 2 프로젝트 진행 보조 실제로 진행되는 다양한 프로젝트들과 각종 행사에 직접 참여하고 함께함으로써 잊을 수 없는 경험과 보람까지 느낄 수 있는 절호의 찬스 줍깅 원데이클래스 멘토링봉사 등 다양한 사회공헌활동을 통해 새로운 환경 새로운 사람들과 함께 해보세요 챌린지 3 우리만의 갓챌리 Re list 완성하기 그동안의 활동들을 회상하며 정리해보는 시간으로 팀원들과 함께 한 시간들을 SNS 게시글 30초 1분 영상 쇼츠 릴스 등 다양한 온라인 콘텐츠로 제작하여 갓챌 1기의 성장과정을 담은 추억 회상 미션 갓생 챌린지 리스트 a k a 갓챌리 를 완성하세요 대외활동 혜택 전체 활동 수료 시 제공 중도 이탈 시 무효 활동시간에 비례하는 봉사활동 시간 인정 중도 이탈 시 무효 봉사활동 수료증 발급 능동적 주체적인 프로젝트 기획 및 운영 경험 제공 모집일정 서류 접수 기간 4 10 수 4 24 수 20 00 서류 합격자 발표 4 25 목 면접 일시 4 26 금 14 00 16 00 _ 성남시 분당구 수내동 소요시간 15분 최종 합격자 발표 4 29 월 OT 진행 5 3 금 지원방법1 openthefuture kr 접속 후 커뮤니티 VM 장학생 모집 클릭2 오픈더퓨처 대학생 봉사활동 서포터즈 VM 갓챌 2기 모집 4 24 해당 게시물 접속 후 지원서 첨부파일 다운로드3 지원서 작성 후 5penthefuture naver com로 이메일 제출 파일명과 이메일 제목은 지원서_성명 으로 통일해주세요 반드시 사진 첨부 형식 제한 없음 문의 문의 가능 시간 평일 13시 17시 이메일 5penthefuture naver com
